+---------------------+---------------------------------------------------------+---------------------+---------------------+------------+
| id                  | TARTGET_PATH                                            | create_time         | goods_id            | CLUSTER_ID |
| 1724703068737347585 | gromacs-2021.4-hpcx_gcc7.3.1.tar                        | 2023-11-15 16:17:10 | 1724703956250832898 | 11112      |
| 1724703069953695746 | gromacs-2021.5-hpcx_gcc7.3.1.tar                        | 2023-11-15 16:17:10 | 1724703956250832898 | 11112      |
| 1724703071140683778 | gromacs-2021.6-hpcx_gcc7.3.1.tar                        | 2023-11-15 16:17:10 | 1724703956250832898 | 11112      |
| 1724703072273145857 | gromacs-2021.7-hpcx_gcc7.3.1.tar                        | 2023-11-15 16:17:11 | 1724703956250832898 | 11112      |
| 1724703074546458626 | gromacs-2022.2-hpcx_gcc7.3.1.tar                        | 2023-11-15 16:17:11 | 1724703961313357825 | 11112      |
| 1724703075620200450 | gromacs-2022.3-hpcx_gcc7.3.1.tar                        | 2023-11-15 16:17:11 | 1724703961313357825 | 11112      |
| 1724703076773634050 | gromacs-2022.4-hpcx_gcc7.3.1.tar                        | 2023-11-15 16:17:12 | 1724703961313357825 | 11112      |
| 1724703077864153089 | gromacs-2022.5-hpcx_gcc7.3.1.tar                        | 2023-11-15 16:17:12 | 1724703961313357825 | 11112      |
| 1724703078992420866 | gromacs-2022-hpcx_gcc7.3.1.tar                          | 2023-11-15 16:17:12 | 1724703961313357825 | 11112      |
| 1724707657570164737 | lammps-24dec2020-hpcx_gcc_7.3.1_dtk21.10.tar            | 2023-11-15 16:35:24 | 1724707675499573250 | 11112      |
| 1724707658920730625 | lammps-23jun2022-hpcx_gcc_7.3.1_dtk22.04.tar            | 2023-11-15 16:35:24 | 1724707678280396801 | 11112      |
| 1724707660002861057 | lammps-23jun2022-hpcx_gcc_7.3.1_dtk22.10.tar            | 2023-11-15 16:35:24 | 1724707678280396801 | 11112      |
| 1724707661118545922 | gromacs-2019-gcc_9.3.0_dtk23.04.tar                     | 2023-11-15 16:35:25 | 1724707680918614017 | 11112      |
